what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054528348
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054528522
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054528708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054528883
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054529014
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1264054529232
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1264054530800
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054537125
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054591082
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054593593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1264054593633
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054603654
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264054632532
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264054641231
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054652650
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054661320
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054692183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054708553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1264054723378
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1264054724502
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054729318
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264054746834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264054750085
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1264054759874
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1264054769095
