what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111553903
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264111553968
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111560338
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111562070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111562729
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111583851
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264111590098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111629516
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111631582
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111632113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111646984
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264111654004
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111670289
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111672205
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111672702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111680401
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264111684398
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111720186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111722084
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111722682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111750302
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111754580
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111757911
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111758319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264111768911
