what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1263354256636
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263354256636
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354264070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354265368
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1263354265372
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1263354265372
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354284324
started,bundle,jsc.core,0.1.2,"jsc.core",1263354298178
started,bundle,jsc.jsclang.library,0.1.2,"jsc.jsclang.library",1263354298227
started,bundle,jsc.ui.swingosc,0.1.2,"jsc.ui.swingosc",1263354298265
started,bundle,jsc.jsclang,0.1.2,"jsc.jsclang",1263354298516
started,bundle,jsc.ui,0.1.2,"jsc.ui",1263354298858
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354311701
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1263354311712
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354322284
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354361809
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263354361924
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263354362020
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354375682
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354398429
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354406967
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354525350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263354529122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354582088
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354583658
