what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1263354827914
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263354833965
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1263354851000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354857471
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354859440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354861599
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354863115
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354864773
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354875078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354886762
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354888796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354892409
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354915154
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354941878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354959143
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263354980174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263354984129
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263355013026
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263355013093
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1263355013167
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263355017239
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263355027385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1263355028703
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1263355054405
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1263355071946
