what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1261431635023
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1261431635040
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1261431635040
started,bundle,jsc.jsclang,0.1.2,"jsc.jsclang",1261431635041
started,bundle,jsc.jsclang.library,0.1.2,"jsc.jsclang.library",1261431635072
started,bundle,jsc.ui,0.1.2,"jsc.ui",1261431635104
started,bundle,jsc.ui.swingosc,0.1.2,"jsc.ui.swingosc",1261431635142
os,sysinfo,,,"win32",1261431635144
arch,sysinfo,,,"x86",1261431635144
ws,sysinfo,,,"win32",1261431635144
locale,sysinfo,,,"en_US",1261431635144
processors,sysinfo,,,"2",1261431635144
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1261431635144
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1261431635144
java.specification.name,sysinfo,,,"Java Platform API Specification",1261431635144
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261431635144
java.specification.version,sysinfo,,,"1.6",1261431635144
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1261431635144
java.version,sysinfo,,,"1.6.0_17",1261431635144
java.vm.info,sysinfo,,,"mixed mode, sharing",1261431635144
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1261431635144
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1261431635144
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1261431635144
java.vm.specification.version,sysinfo,,,"1.0",1261431635144
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1261431635144
